phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,screen_ratio,memory_per_core,battery_talk_ratio
223,1987,0.5,1.0,181,3,3117,8,3,18,5,1,0,1,1,1,53,10,1594832,3.6,1039.0,248.375
224,1154,1.2,0.2,181,8,978,7,0,5,3,0,1,1,0,1,49,2,810959,1.6666666666666667,122.25,164.85714285714286
225,1336,0.9,0.2,194,5,1869,16,1,13,1,0,0,1,1,1,17,14,32065,13.0,373.8,83.5
226,1886,0.5,0.4,112,3,1179,20,1,16,7,0,0,1,0,1,24,1,1584022,2.2857142857142856,393.0,94.3
227,1551,1.1,0.1,88,5,3844,4,3,11,8,0,0,0,1,0,51,10,3467310,1.375,768.8,387.75
228,850,1.6,0.5,133,5,593,10,0,19,17,1,1,1,0,1,29,25,259368,1.1176470588235294,118.6,85.0
229,660,0.5,0.5,111,2,588,18,0,6,5,0,0,1,1,1,40,15,308636,1.2,294.0,36.666666666666664
230,1225,2.1,0.5,116,4,3836,11,3,12,11,1,1,0,0,0,13,20,1065636,1.0909090909090908,959.0,111.36363636363636
231,1452,0.5,0.9,123,6,2669,13,2,12,10,1,1,1,0,0,25,12,43680,1.2,444.8333333333333,111.6923076923077
232,1686,2.8,0.1,166,4,2958,2,3,14,11,1,1,0,0,0,38,7,576841,1.2727272727272727,739.5,843.0
233,1634,1.4,0.2,200,2,3031,6,3,11,6,1,0,1,1,1,17,6,1616628,1.8333333333333333,1515.5,272.3333333333333
234,1708,2.4,0.1,109,1,3388,16,3,6,4,1,1,1,1,1,49,37,120461,1.5,3388.0,106.75
235,1151,2.9,0.6,128,8,2377,13,2,18,8,1,1,0,1,0,31,1,1594320,2.25,297.125,88.53846153846153
236,1578,1.9,0.1,138,4,2458,3,2,19,16,0,1,1,0,1,37,21,503886,1.1875,614.5,526.0
237,1689,1.8,0.3,127,3,2766,7,3,7,2,0,0,0,1,1,24,35,1144800,3.5,922.0,241.28571428571428
238,1488,0.5,0.8,112,5,3054,19,3,14,10,0,0,0,0,0,39,7,2516616,1.4,610.8,78.3157894736842
239,1313,1.8,0.4,105,1,3791,6,3,11,10,1,1,0,1,1,9,10,544128,1.1,3791.0,218.83333333333334
240,1715,1.0,0.5,83,8,625,13,0,17,6,0,1,1,0,0,31,21,1030370,2.8333333333333335,78.125,131.92307692307693
241,1442,1.0,0.1,192,3,2227,20,1,6,5,0,1,0,1,0,27,19,158697,1.2,742.3333333333334,72.1
242,528,1.7,0.8,142,2,3256,6,2,9,8,0,0,1,1,0,6,27,365638,1.125,1628.0,88.0
243,1523,1.8,0.1,129,1,707,19,0,19,8,1,0,1,1,0,11,14,237688,2.375,707.0,80.15789473684211
244,1133,1.4,0.1,199,5,1457,20,1,18,12,0,0,0,0,1,42,15,1126390,1.5,291.4,56.65
245,1718,2.5,0.1,183,5,3755,8,3,7,1,1,1,1,1,1,6,30,552720,7.0,751.0,214.75
246,1330,0.5,1.0,183,7,1733,11,1,9,0,0,0,0,0,1,38,1,1858890,inf,247.57142857142858,120.9090909090909
247,1799,0.5,0.4,107,4,720,11,0,12,2,1,0,0,1,1,49,2,874056,6.0,180.0,163.54545454545453
248,633,2.2,0.1,139,8,3560,16,2,11,1,1,0,1,1,1,49,1,533761,11.0,445.0,39.5625
249,724,2.7,0.5,187,7,2311,7,2,7,6,0,1,0,0,0,44,0,2232842,1.1666666666666667,330.14285714285717,103.42857142857143
250,822,0.5,0.3,157,6,3846,3,3,10,1,1,0,1,0,0,51,20,573620,10.0,641.0,274.0
251,1918,1.9,0.6,110,5,1717,16,2,7,1,0,0,0,1,1,10,12,1805310,7.0,343.4,119.875
252,1891,2.8,0.4,129,7,3704,11,3,8,6,0,0,1,0,0,37,21,187252,1.3333333333333333,529.1428571428571,171.9090909090909
253,1373,1.0,0.2,127,7,3800,14,3,8,3,1,1,0,0,0,50,14,70665,2.6666666666666665,542.8571428571429,98.07142857142857
254,862,0.8,0.4,165,2,278,11,0,16,3,1,1,0,0,1,23,18,1394094,5.333333333333333,139.0,78.36363636363636
255,1273,1.0,0.4,99,4,1767,11,1,18,15,0,0,1,1,0,48,18,434140,1.2,441.75,115.72727272727273
256,957,2.5,0.8,107,5,1846,7,1,12,5,1,0,0,0,1,7,14,1783485,2.4,369.2,136.71428571428572
257,1617,1.3,0.7,105,2,829,10,0,9,0,1,1,1,0,0,30,7,255348,inf,414.5,161.7
258,893,2.5,0.6,183,2,2986,6,2,7,1,0,1,0,1,1,55,1,394482,7.0,1493.0,148.83333333333334
259,1210,0.5,0.1,93,5,2394,7,2,17,9,0,0,0,0,0,63,0,1720774,1.8888888888888888,478.8,172.85714285714286
260,708,2.7,1.0,195,8,2169,7,1,6,5,1,1,1,1,1,63,7,51012,1.2,271.125,101.14285714285714
261,835,1.1,0.2,101,4,1181,15,0,13,5,0,1,0,1,1,7,9,518092,2.6,295.25,55.666666666666664
262,1450,2.7,0.6,131,1,575,12,0,15,9,1,1,0,0,0,19,26,1330574,1.6666666666666667,575.0,120.83333333333333
263,973,1.5,0.2,190,7,2977,2,2,6,4,1,0,1,0,0,57,21,829912,1.5,425.2857142857143,486.5
264,601,1.4,0.1,154,4,532,10,0,12,8,1,0,1,1,1,4,17,272340,1.5,133.0,60.1
265,507,0.5,0.5,141,7,1702,5,1,17,0,1,1,0,1,1,32,12,1308528,inf,243.14285714285714,101.4
266,564,1.8,0.5,168,3,1074,15,0,14,8,0,1,1,1,0,51,1,1805760,1.75,358.0,37.6
267,1559,1.6,0.5,162,6,3352,3,3,9,1,1,1,1,1,1,6,23,279061,9.0,558.6666666666666,519.6666666666666
268,754,0.5,0.7,178,7,1027,5,1,6,3,0,1,1,0,0,59,17,3690192,2.0,146.71428571428572,150.8
269,728,2.7,0.2,88,4,2039,12,1,5,1,0,1,0,1,1,25,1,804254,5.0,509.75,60.666666666666664
270,1431,0.5,0.6,191,1,461,8,0,7,3,1,0,1,0,0,56,1,148512,2.3333333333333335,461.0,178.875
271,767,1.5,0.7,175,4,527,15,0,10,0,0,0,0,1,0,28,14,521848,inf,131.75,51.13333333333333
272,1722,2.6,0.8,177,2,3271,15,3,14,0,0,0,0,0,1,18,24,1505965,inf,1635.5,114.8
273,1992,1.6,1.0,100,2,606,4,1,9,3,1,0,1,1,1,57,20,2476992,3.0,303.0,498.0
274,1876,0.5,0.3,86,6,2513,16,3,10,8,0,0,1,1,0,40,24,853944,1.25,418.8333333333333,117.25
275,1054,1.1,0.4,136,6,1675,14,1,18,4,0,1,1,1,1,38,22,1340534,4.5,279.1666666666667,75.28571428571429
276,1283,1.6,0.9,93,5,2698,17,2,9,6,1,1,0,1,0,47,9,257424,1.5,539.6,75.47058823529412
277,1281,2.3,0.3,148,1,1129,6,1,12,1,1,1,0,1,0,28,6,2077845,12.0,1129.0,213.5
278,1066,0.6,0.9,114,7,468,6,0,19,13,0,0,1,1,0,7,20,1951182,1.4615384615384615,66.85714285714286,177.66666666666666
279,730,2.1,0.1,89,8,1210,4,0,19,15,0,1,1,1,1,4,2,376594,1.2666666666666666,151.25,182.5
280,1053,0.8,0.3,103,1,3086,5,3,17,6,1,1,1,1,1,45,19,1049598,2.8333333333333335,3086.0,210.6
281,1611,0.5,0.6,98,3,1595,9,1,8,4,1,1,0,0,1,3,25,216342,2.0,531.6666666666666,179.0
282,793,1.0,0.9,133,2,2332,14,2,17,13,0,1,1,1,1,30,20,3595230,1.3076923076923077,1166.0,56.642857142857146
283,1220,2.9,0.5,125,4,2589,15,2,19,11,0,0,0,1,1,62,11,778999,1.7272727272727273,647.25,81.33333333333333
284,1662,0.5,0.8,126,4,3760,13,3,9,5,0,0,1,1,1,61,13,48288,1.8,940.0,127.84615384615384
285,1281,2.8,0.3,144,4,1851,9,1,8,2,1,1,1,1,0,8,22,562860,4.0,462.75,142.33333333333334
286,538,0.8,0.8,177,7,417,9,0,8,4,0,0,1,0,1,2,25,155570,2.0,59.57142857142857,59.77777777777778
287,823,0.5,0.4,187,8,294,11,0,13,9,1,0,0,0,1,39,4,559440,1.4444444444444444,36.75,74.81818181818181
288,1733,2.8,1.0,119,6,3576,9,3,17,16,1,0,1,0,0,36,23,188139,1.0625,596.0,192.55555555555554
289,1429,1.5,0.9,100,3,3945,18,3,11,7,0,1,1,0,1,40,14,201720,1.5714285714285714,1315.0,79.38888888888889
290,1839,1.2,0.5,200,7,927,18,1,19,10,1,0,1,0,1,54,20,709175,1.9,132.42857142857142,102.16666666666667
291,659,2.7,0.5,110,3,2044,2,1,15,5,0,0,1,0,1,6,13,2033166,3.0,681.3333333333334,329.5
292,1953,2.1,0.1,158,8,2334,4,2,11,5,1,1,0,0,0,56,16,424020,2.2,291.75,488.25
293,1172,1.9,0.7,164,1,1477,6,1,12,0,0,0,1,0,0,27,3,662844,inf,1477.0,195.33333333333334
294,612,1.9,0.3,102,7,3161,3,3,8,4,1,1,0,0,0,16,13,2571760,2.0,451.57142857142856,204.0
295,1563,2.4,0.2,170,8,3660,5,3,7,5,0,0,1,1,0,24,0,241258,1.4,457.5,312.6
296,1191,1.3,0.8,84,1,1604,9,1,14,3,0,1,1,0,1,26,36,465123,4.666666666666667,1604.0,132.33333333333334
297,615,0.5,0.6,163,6,2211,18,1,7,4,1,1,0,0,1,42,4,173056,1.75,368.5,34.166666666666664
298,1893,2.1,0.2,134,2,3822,18,3,14,3,1,1,0,1,1,63,19,486031,4.666666666666667,1911.0,105.16666666666667
299,1563,1.7,0.1,151,7,3922,8,3,11,1,0,1,0,0,1,16,23,234520,11.0,560.2857142857143,195.375
300,1995,1.9,0.8,139,6,1203,18,2,14,12,1,0,0,1,1,9,24,3592290,1.1666666666666667,200.5,110.83333333333333
301,1517,0.5,0.6,143,5,2822,11,3,15,5,0,0,1,1,1,48,20,1194178,3.0,564.4,137.9090909090909
302,832,1.6,0.3,108,5,447,12,0,15,13,0,1,1,1,0,34,6,402434,1.1538461538461537,89.4,69.33333333333333
303,1162,2.0,0.7,114,7,1652,20,1,5,0,0,0,1,0,0,56,1,55832,inf,236.0,58.1
304,1595,2.6,0.3,121,8,3608,16,3,15,1,1,0,0,1,0,12,26,225320,15.0,451.0,99.6875
305,1329,1.0,0.9,181,6,1228,6,1,8,6,1,0,0,0,1,52,3,1535274,1.3333333333333333,204.66666666666666,221.5
306,928,0.5,0.7,80,8,666,5,0,19,10,1,1,0,1,0,56,24,274703,1.9,83.25,185.6
307,1656,0.5,0.1,105,7,1499,19,1,12,8,1,1,1,0,1,38,25,262614,1.5,214.14285714285714,87.15789473684211
308,1937,1.7,0.6,189,1,3321,14,3,5,4,1,0,0,1,0,58,36,3053376,1.25,3321.0,138.35714285714286
309,977,1.1,0.6,181,6,1206,8,0,7,1,1,1,0,1,1,57,9,35658,7.0,201.0,122.125
310,768,0.9,0.1,113,1,952,16,0,19,3,1,0,1,0,1,56,36,215270,6.333333333333333,952.0,48.0
311,1464,0.5,0.9,117,2,3927,15,3,5,3,1,1,0,1,1,12,25,997472,1.6666666666666667,1963.5,97.6
312,1177,0.9,0.4,191,2,311,19,0,18,5,0,0,1,0,0,29,9,156996,3.6,155.5,61.94736842105263
313,1348,2.0,0.3,98,3,955,7,1,18,11,0,0,0,1,1,52,38,3629598,1.6363636363636365,318.3333333333333,192.57142857142858
314,1956,2.2,0.5,87,3,1109,19,1,13,1,0,0,1,1,0,37,2,143560,13.0,369.6666666666667,102.94736842105263
315,1751,0.5,0.6,178,6,2969,17,2,8,6,0,1,0,0,1,8,26,95880,1.3333333333333333,494.8333333333333,103.0
316,1530,2.0,0.8,177,6,725,19,0,11,10,0,0,0,0,1,42,24,896650,1.1,120.83333333333333,80.52631578947368
317,1997,1.8,0.5,185,4,1655,15,2,7,6,1,1,0,0,0,40,9,1049592,1.1666666666666667,413.75,133.13333333333333
318,1414,1.5,0.5,180,2,3490,13,3,16,12,1,1,0,1,0,44,11,49192,1.3333333333333333,1745.0,108.76923076923077
319,1707,1.4,0.8,80,7,1774,10,2,12,0,0,0,0,0,0,41,2,1847428,inf,253.42857142857142,170.7
320,894,0.5,0.5,199,3,3615,6,3,13,0,0,1,1,0,1,50,15,1878670,inf,1205.0,149.0
321,645,1.2,0.7,184,8,714,13,0,18,2,0,0,1,1,0,41,23,837330,9.0,89.25,49.61538461538461
322,1163,2.8,0.6,155,2,2768,12,2,19,2,0,1,0,0,1,49,0,392080,9.5,1384.0,96.91666666666667
323,1126,0.7,0.9,165,8,3739,13,3,14,1,0,0,0,0,0,49,20,196764,14.0,467.375,86.61538461538461
324,1648,0.7,0.8,170,4,610,6,1,8,1,0,0,1,1,0,64,15,2163028,8.0,152.5,274.6666666666667
325,1170,0.9,0.4,199,2,715,20,0,18,5,1,0,1,0,1,14,19,336066,3.6,357.5,58.5
326,508,0.8,0.3,94,1,663,7,0,13,12,0,0,1,0,0,42,15,21723,1.0833333333333333,663.0,72.57142857142857
327,1097,2.1,0.2,161,3,1725,9,1,14,5,0,1,0,0,1,64,14,801966,2.8,575.0,121.88888888888889
328,728,1.7,0.6,101,2,834,5,0,16,0,0,1,1,1,0,5,20,452600,inf,417.0,145.6
329,1980,0.5,0.8,177,1,3865,18,3,12,10,0,1,1,0,0,29,15,595920,1.2,3865.0,110.0
330,1504,2.3,0.9,182,1,3059,10,3,6,5,0,1,0,1,0,64,3,36537,1.2,3059.0,150.4
331,1379,2.1,1.0,83,1,651,7,0,9,6,1,1,1,1,0,63,31,283590,1.5,651.0,197.0
332,1698,2.1,0.9,160,6,796,14,0,13,3,0,0,1,0,1,18,25,360822,4.333333333333333,132.66666666666666,121.28571428571429
333,920,2.1,0.4,115,7,785,5,0,10,7,0,1,0,1,1,25,19,225302,1.4285714285714286,112.14285714285714,184.0
334,1144,1.5,0.4,189,1,3252,8,2,16,0,1,1,0,0,0,21,11,115116,inf,3252.0,143.0
335,1995,0.5,0.2,129,1,1322,7,1,15,11,1,0,0,1,1,26,21,716496,1.3636363636363635,1322.0,285.0
336,1430,0.5,0.5,183,1,2832,15,2,7,1,0,1,0,1,1,27,17,1338024,7.0,2832.0,95.33333333333333
337,972,0.5,0.4,193,5,1615,13,1,11,6,1,1,0,1,0,13,13,2498640,1.8333333333333333,323.0,74.76923076923077
338,662,0.5,0.8,138,1,2125,15,1,17,15,0,0,0,1,1,20,15,1225224,1.1333333333333333,2125.0,44.13333333333333
339,1867,2.3,0.1,191,6,990,2,1,6,1,0,0,1,0,1,9,3,1026704,6.0,165.0,933.5
340,1730,2.0,0.1,143,4,1595,12,1,14,0,0,1,1,1,0,20,10,427614,inf,398.75,144.16666666666666
341,1723,1.0,0.6,126,3,1213,16,1,5,0,1,0,1,1,1,7,18,522624,inf,404.3333333333333,107.6875
342,1882,1.3,0.2,140,2,2500,11,2,17,1,1,1,0,0,1,47,21,77588,17.0,1250.0,171.0909090909091
343,803,0.8,0.3,106,4,2801,12,2,18,15,0,1,0,1,0,18,1,586245,1.2,700.25,66.91666666666667
344,580,1.2,0.9,91,3,3451,11,3,15,1,1,1,0,1,0,47,1,1460670,15.0,1150.3333333333333,52.72727272727273
345,668,2.3,0.3,114,1,1201,4,0,14,12,0,0,1,1,0,48,21,251940,1.1666666666666667,1201.0,167.0
346,1391,1.4,0.8,182,1,3139,14,2,14,7,0,0,1,1,0,36,8,17584,2.0,3139.0,99.35714285714286
347,1560,2.3,0.8,169,7,1938,16,2,15,11,0,0,1,1,1,22,1,1016180,1.3636363636363635,276.85714285714283,97.5
348,821,1.8,0.1,109,3,3185,15,2,8,4,0,1,0,0,0,54,14,451858,2.0,1061.6666666666667,54.733333333333334
349,811,2.4,0.3,106,6,2111,2,1,18,7,1,1,1,0,1,2,18,475857,2.5714285714285716,351.8333333333333,405.5
350,1989,2.9,0.1,193,8,2369,18,2,7,0,1,1,0,1,0,17,23,428978,inf,296.125,110.5
351,1034,2.7,0.7,120,7,3625,12,3,17,1,1,1,0,1,1,37,26,847693,17.0,517.8571428571429,86.16666666666667
352,618,2.1,0.3,86,1,1051,15,0,13,10,0,0,0,0,1,6,6,2218032,1.3,1051.0,41.2
353,654,1.3,0.7,196,4,1036,13,1,17,4,1,0,1,0,0,52,4,3255070,4.25,259.0,50.30769230769231
354,576,2.8,0.2,184,5,2938,5,2,6,0,1,0,1,1,1,10,9,737694,inf,587.6,115.2
355,667,0.6,0.7,185,6,2855,19,2,5,0,1,0,1,0,1,3,19,19019,inf,475.8333333333333,35.10526315789474
356,869,1.0,0.6,118,1,2727,8,2,13,3,1,0,1,0,0,57,22,1968912,4.333333333333333,2727.0,108.625
357,635,0.5,0.4,149,3,2973,18,2,12,5,1,1,0,0,1,42,6,317700,2.4,991.0,35.27777777777778
358,609,3.0,0.3,117,1,2581,15,1,15,11,1,0,1,0,1,44,31,72674,1.3636363636363635,2581.0,40.6
359,1557,2.8,0.1,123,5,2690,9,3,18,16,0,1,0,0,1,2,36,1596294,1.125,538.0,173.0
360,1604,1.7,1.0,191,8,916,12,0,13,10,1,0,0,1,1,33,7,125826,1.3,114.5,133.66666666666666
361,1182,0.5,0.5,138,8,2563,19,2,19,17,0,0,1,0,0,8,23,271150,1.1176470588235294,320.375,62.21052631578947
362,848,2.1,0.8,148,7,3359,14,2,10,0,1,1,1,0,0,19,28,181104,inf,479.85714285714283,60.57142857142857
363,1610,2.9,0.9,181,4,941,9,1,8,4,1,0,1,1,0,64,19,1582080,2.0,235.25,178.88888888888889
364,1828,2.1,0.9,199,1,2280,4,2,17,14,1,1,0,0,0,17,1,301728,1.2142857142857142,2280.0,457.0
365,880,2.0,0.5,194,7,827,6,0,15,9,0,1,1,0,1,50,4,1541196,1.6666666666666667,118.14285714285714,146.66666666666666
366,1394,0.9,0.3,175,5,473,20,0,11,1,1,1,1,1,0,62,23,1580650,11.0,94.6,69.7
367,1960,2.3,0.3,86,7,3865,11,3,10,7,1,1,1,0,0,61,4,266295,1.4285714285714286,552.1428571428571,178.1818181818182
368,809,0.8,0.9,91,7,1274,3,1,18,7,0,0,0,0,0,21,29,2507878,2.5714285714285716,182.0,269.6666666666667
369,899,0.5,0.9,172,2,364,7,0,11,1,0,1,1,1,0,57,31,1048828,11.0,182.0,128.42857142857142
370,1976,0.7,0.8,171,2,3699,13,3,17,11,1,1,0,1,1,32,11,2500522,1.5454545454545454,1849.5,152.0
371,879,1.5,0.8,187,4,2927,11,2,14,13,0,1,1,0,1,21,2,480594,1.0769230769230769,731.75,79.9090909090909
372,916,2.6,0.3,195,4,1470,14,0,13,0,1,0,0,1,0,36,12,186496,inf,367.5,65.42857142857143
373,763,1.7,0.5,92,8,1050,8,0,6,4,0,1,1,1,0,2,22,1219208,1.5,131.25,95.375
374,508,1.6,0.4,162,6,2616,10,2,18,8,0,1,0,1,1,9,2,2724480,2.25,436.0,50.8
375,825,2.9,0.8,99,8,2915,10,3,8,2,0,1,0,1,0,34,17,2744886,4.0,364.375,82.5
376,1864,1.4,0.7,178,1,2686,18,2,11,7,0,0,1,1,1,46,20,164808,1.5714285714285714,2686.0,103.55555555555556
377,1725,0.5,1.0,185,6,1243,5,1,19,18,0,1,1,1,1,52,20,1344375,1.0555555555555556,207.16666666666666,345.0
378,1108,2.9,0.1,183,2,3264,13,3,16,1,1,0,0,1,1,52,22,221780,16.0,1632.0,85.23076923076923
379,1011,1.1,0.2,131,7,2261,16,1,7,6,0,0,1,1,1,36,22,360269,1.1666666666666667,323.0,63.1875
380,1703,1.5,0.7,138,5,2993,20,3,5,1,1,1,1,1,1,55,36,2414221,5.0,598.6,85.15
381,1067,1.7,0.5,135,7,706,16,0,12,9,1,1,0,1,0,58,0,53799,1.3333333333333333,100.85714285714286,66.6875
382,1334,2.4,0.6,115,5,2542,8,3,10,1,1,0,1,0,0,42,19,2343138,10.0,508.4,166.75
383,775,2.6,0.4,189,7,2523,9,2,17,16,1,0,0,0,1,30,10,847110,1.0625,360.42857142857144,86.11111111111111
384,1899,0.6,0.1,151,2,336,4,0,13,11,1,0,0,0,1,26,0,78144,1.1818181818181819,168.0,474.75
385,930,1.3,0.4,97,6,2457,17,1,11,7,1,1,1,1,0,14,11,78925,1.5714285714285714,409.5,54.705882352941174
386,1058,1.5,0.4,166,4,418,16,0,9,7,0,0,0,0,1,19,16,614771,1.2857142857142858,104.5,66.125
387,1187,2.2,0.4,145,2,3917,8,3,13,11,1,0,1,0,1,46,9,2127822,1.1818181818181819,1958.5,148.375
388,1874,2.7,0.9,166,7,1246,2,1,8,1,1,1,0,0,1,8,23,1188612,8.0,178.0,937.0
389,1482,0.5,0.2,142,7,2971,12,2,12,8,0,0,0,1,1,48,12,407028,1.5,424.42857142857144,123.5
390,1809,1.7,0.1,174,3,2324,16,2,10,6,1,0,1,0,1,59,7,460719,1.6666666666666667,774.6666666666666,113.0625
391,864,3.0,0.7,187,2,3121,16,2,18,2,1,1,1,1,1,54,1,212090,9.0,1560.5,54.0
392,625,1.9,0.2,191,1,3801,2,2,10,6,1,0,1,0,0,33,32,237050,1.6666666666666667,3801.0,312.5
393,1880,1.8,0.7,138,3,3333,7,3,17,15,1,0,1,0,0,18,9,49629,1.1333333333333333,1111.0,268.57142857142856
394,1138,1.4,0.2,187,8,3475,3,3,19,3,0,0,1,0,0,44,29,126318,6.333333333333333,434.375,379.3333333333333
395,560,0.5,1.0,146,8,2360,18,1,17,16,0,0,0,1,1,23,29,677468,1.0625,295.0,31.11111111111111
396,1117,0.5,0.6,144,7,2895,16,2,7,6,0,0,0,1,0,12,9,651966,1.1666666666666667,413.57142857142856,69.8125
397,1712,1.4,0.5,137,7,3652,19,3,16,1,0,0,0,0,0,63,13,841122,16.0,521.7142857142857,90.10526315789474
398,1836,1.7,0.1,134,6,3097,18,3,5,0,1,1,0,1,0,26,19,464712,inf,516.1666666666666,102.0
399,1036,2.4,0.2,119,7,2101,2,1,10,7,1,0,0,1,0,39,3,345398,1.4285714285714286,300.14285714285717,518.0
400,1860,2.3,0.6,162,4,3918,8,3,9,2,1,0,0,1,0,23,31,2051172,4.5,979.5,232.5
401,1375,1.1,0.9,145,7,3869,10,3,19,18,1,0,1,1,1,9,22,344850,1.0555555555555556,552.7142857142857,137.5
402,1945,1.6,0.3,195,4,732,14,1,14,1,0,1,1,1,0,57,1,1302479,14.0,183.0,138.92857142857142
403,1896,0.5,0.4,141,2,3684,18,3,9,7,0,1,1,0,0,7,21,354918,1.2857142857142858,1842.0,105.33333333333333
404,788,2.5,0.9,91,8,3969,6,3,12,8,0,1,1,1,1,57,16,48762,1.5,496.125,131.33333333333334
405,880,1.7,0.7,173,2,1414,7,0,12,1,1,1,0,1,0,33,2,40500,12.0,707.0,125.71428571428571
406,1323,2.5,0.2,131,4,1892,15,1,10,0,1,1,1,1,1,28,22,100278,inf,473.0,88.2
407,1868,2.0,0.2,169,1,3131,7,3,8,3,0,1,1,1,1,42,4,229020,2.6666666666666665,3131.0,266.85714285714283
408,1266,1.9,0.2,184,3,2532,4,2,10,5,0,1,1,1,1,7,12,507928,2.0,844.0,316.5
409,1042,2.7,0.8,93,7,3215,20,3,18,0,0,1,1,1,1,50,34,1239535,inf,459.2857142857143,52.1
410,1479,0.5,0.6,156,3,3323,6,3,13,12,0,0,0,0,1,19,18,265680,1.0833333333333333,1107.6666666666667,246.5
411,1476,1.2,0.1,171,4,1529,3,2,13,8,1,1,1,0,1,55,5,2733906,1.625,382.25,492.0
412,1552,2.2,0.2,123,6,2403,9,2,9,2,1,0,1,1,1,13,15,275994,4.5,400.5,172.44444444444446
413,1454,0.5,0.7,83,4,3419,5,3,7,5,1,1,0,1,0,34,4,258250,1.4,854.75,290.8
414,1007,2.0,0.1,95,5,3648,16,3,9,0,0,0,0,0,0,45,2,1813394,inf,729.6,62.9375
415,652,2.4,0.7,173,5,1974,12,0,12,10,1,1,1,0,0,17,20,43043,1.2,394.8,54.333333333333336
416,1504,1.5,0.7,142,8,2806,7,2,7,2,0,0,1,0,1,34,27,493311,3.5,350.75,214.85714285714286
417,1726,0.9,0.6,193,4,2239,13,2,13,9,1,1,0,0,1,51,5,463517,1.4444444444444444,559.75,132.76923076923077
418,1029,1.9,0.2,171,5,582,4,0,15,7,1,1,1,1,1,5,13,252384,2.142857142857143,116.4,257.25
419,1582,2.8,0.5,112,6,3890,10,3,17,10,0,0,1,1,1,44,15,2670342,1.7,648.3333333333334,158.2
420,1478,0.8,0.7,99,5,1141,6,1,5,2,1,1,0,0,1,48,29,612108,2.5,228.2,246.33333333333334
421,1178,1.3,0.6,101,5,2511,17,2,6,3,1,0,0,0,0,49,0,345084,2.0,502.2,69.29411764705883
422,707,2.1,0.8,131,3,3838,7,3,9,2,0,1,0,0,1,25,19,284130,4.5,1279.3333333333333,101.0
423,755,2.8,0.3,186,4,2734,16,2,10,1,1,0,1,0,1,51,17,311850,10.0,683.5,47.1875
424,912,2.0,0.3,161,8,2330,20,1,19,5,1,0,0,1,0,54,6,346437,3.8,291.25,45.6
425,651,0.8,0.2,176,5,2244,19,1,14,9,1,1,1,1,0,63,6,470184,1.5555555555555556,448.8,34.26315789473684
426,1483,2.1,0.2,176,7,1851,2,1,15,13,0,0,1,1,0,54,3,402498,1.1538461538461537,264.42857142857144,741.5
427,914,0.9,0.8,100,2,808,5,0,11,7,1,0,0,1,0,4,14,285545,1.5714285714285714,404.0,182.8
428,1456,0.5,0.4,105,5,1587,20,1,6,5,1,1,0,0,1,7,19,908592,1.2,317.4,72.8
429,1178,2.2,0.3,84,3,2492,10,2,16,14,0,1,0,1,0,57,23,129792,1.1428571428571428,830.6666666666666,117.8
430,1503,0.7,0.2,166,4,2122,2,2,15,1,1,0,1,0,0,43,24,1096664,15.0,530.5,751.5
431,1681,2.5,0.4,158,2,1122,16,0,12,6,1,0,0,1,1,11,15,234975,2.0,561.0,105.0625
432,715,2.3,0.1,160,4,3709,10,2,14,2,0,1,0,0,0,48,10,11802,7.0,927.25,71.5
433,1876,2.8,0.4,182,3,3021,18,2,12,2,0,1,1,0,0,56,7,137475,6.0,1007.0,104.22222222222223
434,1190,2.2,0.3,186,6,624,19,0,9,3,1,1,0,1,1,47,19,2041897,3.0,104.0,62.63157894736842
435,1755,1.3,0.1,134,7,3937,7,3,8,1,1,0,1,0,1,24,2,307450,8.0,562.4285714285714,250.71428571428572
436,1197,1.3,0.5,149,6,1797,4,1,19,5,0,0,1,1,1,20,10,1057221,3.8,299.5,299.25
437,1048,0.9,0.8,194,2,1458,15,1,5,1,1,0,1,0,1,28,29,1907850,5.0,729.0,69.86666666666666
438,1887,3.0,0.2,126,8,3348,16,3,18,16,1,1,1,1,0,17,13,2107256,1.125,418.5,117.9375
439,1772,0.5,0.7,116,8,1834,20,1,5,2,1,1,0,1,1,64,18,147150,2.5,229.25,88.6
440,1421,2.8,0.4,165,1,2775,14,3,13,8,0,0,1,0,1,57,2,1294117,1.625,2775.0,101.5
441,1464,0.5,0.7,153,6,1277,19,1,13,6,0,1,1,0,0,17,8,560538,2.1666666666666665,212.83333333333334,77.05263157894737
442,728,2.3,0.8,111,4,457,16,0,17,10,0,1,0,1,1,23,9,102942,1.7,114.25,45.5
443,954,0.5,0.3,134,2,438,2,0,17,0,1,0,0,0,0,50,11,241224,inf,219.0,477.0
444,685,0.5,0.8,82,7,3210,2,3,15,7,0,1,1,1,1,13,23,1312473,2.142857142857143,458.57142857142856,342.5
445,1472,2.8,0.5,130,6,985,7,1,12,11,0,1,0,1,0,36,11,2532288,1.0909090909090908,164.16666666666666,210.28571428571428
446,853,2.0,0.6,200,2,3701,8,3,15,8,1,0,1,1,0,3,26,498760,1.875,1850.5,106.625
447,1469,2.1,0.7,123,7,1052,3,0,8,1,0,0,0,1,0,8,0,450934,8.0,150.28571428571428,489.6666666666667
