phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,has_front_camera,has_primary_camera
193,0.32188330596522274,2.1,0.8,92,3,-1.225603350228931,15,0,13,2.0,1,1,1,1,0,-1.5449201224508984,14,210000,1,1
194,0.06263944017261085,0.5,0.1,95,6,-0.4041662797285238,18,2,11,6.330049261083744,0,0,1,0,0,-1.4897993323321657,9,2317770,0,1
195,1.5817175309573894,2.6,0.1,103,1,0.7523063599759819,2,3,13,9.0,1,1,1,1,1,0.7701530625358758,17,804081,0,1
196,1.5157695300101461,0.5,0.5,151,1,-0.5352270258083641,10,1,9,5.0,1,0,1,1,0,-1.434678542213433,8,762402,1,1
197,1.3474884241447664,1.4,0.9,150,5,1.5774352824786382,13,3,17,7.0,0,1,0,1,1,0.6047906921796776,7,843791,1,1
198,-1.4609867886085293,1.4,0.6,165,1,0.35081745473140097,15,1,15,4.0,0,0,0,1,0,0.7701530625358758,26,937752,1,1
199,0.7357638636341295,1.3,0.2,190,5,0.10900114858409009,6,2,12,10.0,1,1,1,0,0,-1.3795577520947002,16,984186,1,1
200,0.5720308957651115,0.5,0.3,150,8,1.3614619403470705,7,3,17,9.0,1,1,1,1,1,1.7623272846730647,12,2074488,1,1
201,0.6470751727050781,2.4,0.2,117,2,1.7038812135556671,10,3,18,12.0,1,0,1,1,1,1.3764817538419358,11,133133,1,1
202,-1.360927752688574,0.6,0.1,163,4,0.6637019119220054,18,2,7,5.0,0,0,0,1,0,-0.6629874805511748,15,837090,0,1
203,0.6538973796996205,2.1,0.2,117,7,0.094233740575094,3,2,18,10.0,0,0,1,1,0,-0.49762511019497674,9,539218,1,1
204,1.7067913258573337,2.5,0.8,94,3,-0.42447146574089345,12,2,17,9.0,0,1,1,1,1,0.49454911194221224,13,1646700,0,1
205,0.1581503380962047,1.9,0.7,106,3,1.135336005209318,4,3,15,2.0,0,0,1,0,1,1.5969649143168665,7,71685,0,1
206,-1.4314238916321789,0.5,0.3,93,4,-0.23895590262788013,14,1,11,10.0,0,0,0,1,1,-0.3322627398387786,7,1827224,1,1
207,1.5157695300101461,0.6,0.4,119,3,-0.7733514799534259,16,1,13,4.0,0,1,1,0,0,0.2189451613485486,29,1272150,1,1
208,1.0564075923776233,0.5,0.6,192,1,-0.9957855630889294,13,0,5,4.0,1,0,1,0,1,-0.5527459003137094,0,353210,0,0
209,0.46969779084697516,2.4,0.4,173,7,-0.6312151778668386,13,1,7,4.0,1,1,1,1,1,-0.6629874805511748,22,1712185,1,1
210,-0.3444189105017535,1.3,0.3,166,3,-1.3243603912890922,6,0,14,6.0,0,0,1,0,1,-0.8834706410261057,9,173755,0,1
211,-1.290431613744969,0.9,0.7,105,7,0.3498944917308387,15,2,6,4.0,0,1,0,0,0,-0.11177957936384769,27,1007064,1,1
212,0.5310976537978569,2.3,0.1,168,6,0.5095670908281088,8,2,19,15.0,1,0,0,0,0,1.5969649143168665,25,746920,1,1
213,-1.076669127915973,0.5,0.3,115,8,0.10900114858409009,4,2,11,7.0,0,1,1,0,1,0.8252738526546085,1,1824833,0,1
214,0.917689383488594,0.5,0.3,171,6,0.7929167320007212,17,2,13,4.0,0,1,1,0,1,-1.3244369619759675,33,112617,1,1
215,0.06036537117443005,1.5,0.7,182,5,-0.7041292549112568,12,1,5,6.330049261083744,0,0,0,0,1,0.935515432892074,23,576840,1,1
216,-1.3063500967322346,1.1,0.1,110,7,1.388227867363376,6,3,19,15.0,1,1,1,1,1,1.0457570131295395,5,1036078,1,1
217,0.08765419915259973,0.5,0.4,142,6,1.323620457324018,6,3,18,17.0,1,1,1,1,0,0.16382437122981588,6,451140,0,1
218,0.35599434093793486,1.8,0.1,111,3,0.4117330127685098,13,2,11,6.330049261083744,0,1,0,0,1,-0.49762511019497674,1,150165,0,1
219,0.683460276675971,2.6,0.1,159,8,-0.016521819492376626,10,2,15,9.0,1,0,0,0,1,0.49454911194221224,0,1852592,0,0
220,-0.4308335324326241,2.2,0.5,135,5,-1.0179366751024235,13,0,11,3.0,1,0,0,0,0,1.707206494554332,26,214323,1,1
221,1.338392148152043,1.7,0.5,128,5,0.6637019119220054,10,2,14,9.0,0,0,1,1,0,0.3843075317047468,20,56100,1,1
222,-0.7628476061670219,1.0,0.4,91,1,-1.304978168277285,10,0,9,5.0,0,1,1,1,0,0.9906362230108067,0,1519050,0,0
223,1.7022431878609723,0.5,1.0,181,3,0.9156708110755012,8,3,18,5.0,1,0,1,1,1,1.155998593367005,10,1594832,1,1
224,-0.19205628762363947,1.2,0.2,181,8,-1.0585470471271627,7,0,5,3.0,0,1,1,0,1,0.935515432892074,2,810959,0,1
225,0.22182427004526728,0.9,0.2,194,5,-0.23618701362619338,16,1,13,1.0,0,0,1,1,1,-0.828349850907373,14,32065,1,1
226,1.4725622190447107,0.5,0.4,112,3,-0.8730314840141494,20,1,16,7.0,0,0,1,0,1,-0.442504320076244,1,1584022,0,1
227,0.7107491046541407,1.1,0.1,88,5,1.5866649124842607,4,3,11,8.0,0,0,0,1,0,1.0457570131295395,10,3467310,1,1
228,-0.8833732630706046,1.6,0.5,133,5,-1.413887802343631,10,0,19,17.0,1,1,1,0,1,-0.1669003694825804,25,259368,1,1
229,-1.3154463727249577,0.5,0.5,111,2,-1.4185026173464423,18,0,6,5.0,0,0,1,1,1,0.4394283218234795,15,308636,1,1
230,-0.03059738875280221,2.1,0.5,116,4,1.5792812084797627,11,3,12,11.0,1,1,0,0,0,-1.048833011382304,20,1065636,1,1
231,0.48561627383424083,0.5,0.9,123,6,0.5021833868236109,13,2,12,10.0,1,1,1,0,0,-0.3873835299575113,12,43680,1,1
232,1.0177484194085495,2.8,0.1,166,4,0.7689196939861026,2,3,14,11.0,1,1,0,0,0,0.3291867415860141,7,576841,1,1
233,0.8994968315031475,1.4,0.2,200,2,0.8362959930271472,6,3,11,6.0,1,0,1,1,1,-0.828349850907373,6,1616628,1,1
234,1.0677779373685272,2.4,0.1,109,1,1.1657937842278723,16,3,6,4.0,1,1,1,1,1,0.935515432892074,37,120461,1,1
235,-0.19887849461818188,2.9,0.6,128,8,0.2326781906594323,13,2,18,8.0,1,1,0,1,0,-0.05665878924511498,1,1594320,0,1
236,0.7721489676050224,1.9,0.1,138,4,0.30743819370497494,3,2,19,16.0,0,1,1,0,1,0.27406595146728135,21,503886,1,1
237,1.0245706264030918,1.8,0.3,127,3,0.5917107978781496,7,3,7,2.0,0,0,0,1,1,-0.442504320076244,35,1144800,1,1
238,0.5674827577687499,0.5,0.8,112,5,0.8575241420400791,19,3,14,10.0,0,0,0,0,0,0.3843075317047468,7,2516616,1,1
239,0.16952068308710874,1.8,0.4,105,1,1.5377478734544612,6,3,11,10.0,1,1,0,1,1,-1.2693161718572348,10,544128,1,1
240,1.0836964203557928,1.0,0.5,83,8,-1.384352986325639,13,0,17,6.0,0,1,1,0,0,-0.05665878924511498,21,1030370,1,1
241,0.46287558385243277,1.0,0.1,192,3,0.094233740575094,20,1,6,5.0,0,1,0,1,0,-0.27714194972004585,19,158697,0,1
242,-1.6156234804848242,1.7,0.8,142,2,1.0439626681536547,6,2,9,8.0,0,0,1,1,0,-1.434678542213433,27,365638,1,1
243,0.6470751727050781,1.8,0.1,129,1,-1.308670020279534,19,0,19,8.0,1,0,1,1,0,-1.1590745916197693,14,237688,1,1
244,-0.2398117365854364,1.4,0.1,199,5,-0.6164477698578426,20,1,18,12.0,0,0,0,0,1,0.5496699020609449,15,1126390,1,1
245,1.0905186273503353,2.5,0.1,183,5,1.50452120543422,8,3,7,1.0,1,1,1,1,1,-1.434678542213433,30,552720,1,1
246,0.20817985605618244,0.5,1.0,183,7,-0.3617099817026601,11,1,9,6.330049261083744,0,0,0,0,1,0.3291867415860141,1,1858890,0,1
247,1.2747182162029806,0.5,0.4,107,4,-1.2966715012722245,11,0,12,2.0,1,0,0,1,1,0.935515432892074,2,874056,0,1
248,-1.3768462356758395,2.2,0.1,139,8,1.3245434203245803,16,2,11,1.0,1,0,1,1,1,0.935515432892074,1,533761,0,1
249,-1.169905956841386,2.7,0.5,187,7,0.17176263262232344,7,2,7,6.0,0,1,0,0,0,0.6599114822984103,0,2232842,0,0
250,-0.9470471950196672,0.5,0.3,157,6,1.5885108384853852,3,3,10,1.0,1,0,1,0,0,1.0457570131295395,20,573620,0,1
251,1.5453324269864965,1.9,0.6,110,5,-0.3764773897116562,16,2,7,1.0,0,0,0,1,1,-1.214195381738502,12,1805310,1,1
252,1.4839325640356147,2.8,0.4,129,7,1.457450092405545,11,3,8,6.0,0,0,1,0,0,0.27406595146728135,21,187252,1,1
253,0.30596482297795713,1.0,0.2,127,7,1.5460545404595214,14,3,8,3.0,1,1,0,0,0,0.9906362230108067,14,70665,1,1
254,-0.8560844350924349,0.8,0.4,165,2,-1.7046211475207413,11,0,16,3.0,1,1,0,0,1,-0.49762511019497674,18,1394094,1,1
255,0.07855792315987649,1.0,0.4,99,4,-0.3303292396835434,11,1,18,15.0,0,0,1,1,0,0.8803946427733412,18,434140,1,1
256,-0.6400478802652583,2.5,0.8,107,5,-0.25741516263912523,7,1,12,5.0,1,0,0,0,1,-1.3795577520947002,14,1783485,1,1
257,0.8608376585340739,1.3,0.7,105,2,-1.1960685342109387,10,0,9,6.330049261083744,1,1,1,0,0,-0.11177957936384769,7,255348,1,1
258,-0.7855882961488299,2.5,0.6,183,2,0.7947626580018458,6,2,7,1.0,0,1,0,1,1,1.2662401736044704,1,394482,0,1
259,-0.0647084237255143,0.5,0.1,93,5,0.24836856166899063,7,2,17,9.0,0,0,0,0,0,1.707206494554332,0,1720774,0,0
260,-1.206291060812279,2.7,1.0,195,8,0.0407018865424832,7,1,6,5.0,1,1,1,1,1,1.707206494554332,7,51012,0,1
261,-0.9174842980433167,1.1,0.2,101,4,-0.871185558013025,15,0,13,5.0,0,1,0,1,1,-1.3795577520947002,9,518092,1,1
262,0.4810681358378792,2.7,0.6,131,1,-1.4305011363537516,12,0,15,9.0,1,1,0,0,0,-0.7181082706699076,26,1330574,1,1
263,-0.6036627762943654,1.5,0.2,190,7,0.7864559909967854,2,2,6,4.0,1,0,1,0,0,1.3764817538419358,21,829912,1,1
264,-1.4496164436176253,1.4,0.1,154,4,-1.4701885453779286,10,0,12,8.0,1,0,1,1,1,-1.5449201224508984,17,272340,1,1
265,-1.663378929446621,0.5,0.5,141,7,-0.39032183472009,5,1,17,6.330049261083744,1,1,0,1,1,-0.001537999126382259,12,1308528,1,1
266,-1.5337569965503153,1.8,0.5,168,3,-0.9699425990731863,15,0,14,8.0,0,1,1,1,0,1.0457570131295395,1,1805760,0,1
267,0.7289416566395871,1.6,0.5,162,6,1.1325671162076312,3,3,9,1.0,1,1,1,1,1,-1.434678542213433,23,279061,1,1
268,-1.101683886895962,0.5,0.7,178,7,-1.0133218600996123,5,1,6,3.0,0,1,1,0,0,1.4867233340794013,17,3690192,1,1
269,-1.160809680848663,2.7,0.2,88,4,-0.07928330353060999,12,1,5,1.0,0,1,0,1,1,-0.3873835299575113,1,804254,0,1
270,0.4378608248724439,0.5,0.6,191,1,-1.5357189184178488,8,0,7,3.0,1,0,1,0,0,1.321360963723203,1,148512,0,1
271,-1.0721209899196116,1.5,0.7,175,4,-1.47480336038074,15,0,10,6.330049261083744,0,0,0,1,0,-0.22202115960131313,14,521848,1,1
272,1.0996149033430584,2.6,0.8,177,2,1.0578071131620885,15,3,14,6.330049261083744,0,0,0,0,1,-0.7732290607886403,24,1505965,1,1
273,1.7136135328518762,1.6,1.0,100,2,-1.4018892833363217,4,1,9,3.0,1,0,1,1,1,1.3764817538419358,20,2476992,1,1
274,1.4498215290629026,0.5,0.3,86,6,0.358201158735899,16,3,10,8.0,0,0,1,1,0,0.4394283218234795,24,853944,1,1
275,-0.41946318744172006,1.1,0.4,136,6,-0.4152418357352709,14,1,18,4.0,0,1,1,1,1,0.3291867415860141,22,1340534,1,1
276,0.10129861314168456,1.6,0.9,93,5,0.5289493138399162,17,2,9,6.0,1,1,0,1,0,0.8252738526546085,9,257424,1,1
277,0.09675047514532295,2.3,0.3,148,1,-0.9191796340422622,6,1,12,1.0,1,1,0,1,0,-0.22202115960131313,6,2077845,0,1
278,-0.3921743594635504,0.6,0.9,114,7,-1.529258177413913,6,0,19,13.0,0,0,1,1,0,-1.3795577520947002,20,1951182,1,1
279,-1.1562615428523013,2.1,0.1,89,8,-0.8444196309967196,4,0,19,15.0,0,1,1,1,1,-1.5449201224508984,2,376594,0,1
280,-0.4217372564399009,0.8,0.3,103,1,0.8870589580580712,5,3,17,6.0,1,1,1,1,1,0.7150322724171431,19,1049598,1,1
281,0.847193244544989,0.5,0.6,98,3,-0.48907887578025133,9,1,8,4.0,1,1,0,0,1,-1.600040912569631,25,216342,1,1
282,-1.0129951959669106,1.0,0.9,133,2,0.1911448556341308,14,2,17,13.0,0,1,1,1,1,-0.11177957936384769,20,3595230,1,1
283,-0.04196773374370624,2.9,0.5,125,4,0.42834634677863037,15,2,19,11.0,0,0,0,1,1,1.6520857044355992,11,778999,1,1
284,0.9631707634522102,0.5,0.8,126,4,1.5091360204370312,13,3,9,5.0,0,0,1,1,1,1.5969649143168665,13,48288,0,1
285,0.09675047514532295,2.8,0.3,144,4,-0.252800347636314,9,1,8,2.0,1,1,1,1,0,-1.3244369619759675,22,562860,1,1
286,-1.592882790503016,0.8,0.8,177,7,-1.576329290442588,9,0,8,4.0,0,0,1,0,1,-1.6551617026883638,25,155570,1,1
287,-0.9447731260214863,0.5,0.4,187,8,-1.6898537395117454,11,0,13,9.0,1,0,0,0,1,0.3843075317047468,4,559440,0,1
288,1.1246296623230474,2.8,1.0,119,6,1.3393108283335764,9,3,17,16.0,1,0,1,0,0,0.2189451613485486,23,188139,1,1
289,0.43331268687608226,1.5,0.9,100,3,1.6798841755410485,18,3,11,7.0,0,1,1,0,1,0.4394283218234795,14,201720,0,1
290,1.3656809761302129,1.2,0.5,200,7,-1.1056181601558377,18,1,19,10.0,1,0,1,0,1,1.2111193834857377,20,709175,1,1
291,-1.3177204417231385,2.7,0.5,110,3,-0.07466848852779871,2,1,15,5.0,0,0,1,0,1,-1.434678542213433,13,2033166,1,1
292,1.6249248419228248,2.1,0.1,158,8,0.19299078163525532,4,2,11,5.0,1,1,0,0,0,1.321360963723203,16,424020,1,1
293,-0.15112304565638493,1.9,0.7,164,1,-0.5979885098465975,6,1,12,6.330049261083744,0,0,1,0,0,-0.27714194972004585,3,662844,0,1
294,-1.4246016846376364,1.9,0.3,102,7,0.9562811831002404,3,3,8,4.0,1,1,0,0,0,-0.8834706410261057,13,2571760,1,1
295,0.7380379326323103,2.4,0.2,170,8,1.4168397203808059,5,3,7,5.0,0,0,1,1,0,-0.442504320076244,0,241258,0,0
296,-0.10791573469094962,1.3,0.8,84,1,-0.480772208775191,9,1,14,3.0,0,1,1,0,1,-0.3322627398387786,36,465123,1,1
297,-1.417779477643094,0.5,0.6,163,6,0.07946633256609792,18,1,7,4.0,1,1,0,0,1,0.5496699020609449,4,173056,0,1
298,1.4884807020319764,2.1,0.2,134,2,1.5663597264718911,18,3,14,3.0,1,1,0,1,1,1.707206494554332,19,486031,1,1
299,0.7380379326323103,1.7,0.1,151,7,1.6586560265281167,8,3,11,1.0,0,1,0,0,1,-0.8834706410261057,23,234520,1,1
300,1.7204357398464187,1.9,0.8,139,6,-0.8508803720006554,18,2,14,12.0,1,0,0,1,1,-1.2693161718572348,24,3592290,1,1
301,0.6334307587159932,0.5,0.6,143,5,0.6433967259096358,11,3,15,5.0,0,0,1,1,1,0.8803946427733412,20,1194178,1,1
302,-0.924306505037859,1.6,0.3,108,5,-1.5486404004257204,12,0,15,13.0,0,1,1,1,0,0.10870358111108318,6,402434,1,1
303,-0.17386373563819302,2.0,0.7,114,7,-0.43646998474820276,20,1,5,6.330049261083744,0,0,1,0,0,1.321360963723203,1,55832,0,1
304,0.8108081405740961,2.6,0.3,121,8,1.3688456443515684,16,3,15,1.0,1,0,0,1,0,-1.1039538015010366,26,225320,1,1
305,0.20590578705800164,1.0,0.9,181,6,-0.827806296986599,6,1,8,6.0,1,0,0,0,1,1.1008778032482722,3,1535274,1,1
306,-0.7059958812125017,0.5,0.7,80,8,-1.3465115033025865,5,0,19,10.0,1,1,0,1,0,1.321360963723203,24,274703,1,1
307,0.9495263494631253,0.5,0.1,105,7,-0.5776833238342278,19,1,12,8.0,1,1,1,0,1,0.3291867415860141,25,262614,1,1
308,1.588539737951932,1.7,0.6,189,1,1.1039552631902012,14,3,5,4.0,1,0,0,1,0,1.4316025439606685,36,3053376,1,1
309,-0.5945665003016422,1.1,0.6,181,6,-0.8481114829989685,8,0,7,1.0,1,1,0,1,1,1.3764817538419358,9,35658,1,1
310,-1.0698469209214307,0.9,0.1,113,1,-1.0825440851417814,16,0,19,3.0,1,0,1,0,1,1.321360963723203,36,215270,1,1
311,0.5129051018124104,0.5,0.9,117,2,1.6632708415309279,15,3,5,3.0,1,1,0,1,1,-1.1039538015010366,25,997472,1,1
312,-0.1397527006654809,0.9,0.4,191,2,-1.674163368502187,19,0,18,5.0,0,0,1,0,0,-0.1669003694825804,9,156996,1,1
313,0.24911309802343698,2.0,0.3,98,3,-1.0797751961400948,7,1,18,11.0,0,0,0,1,1,1.1008778032482722,38,3629598,1,1
314,1.631747048917367,2.2,0.5,87,3,-0.9376388940535073,19,1,13,1.0,0,0,1,1,0,0.27406595146728135,2,143560,0,1
315,1.165562904290302,0.5,0.6,178,6,0.7790722869922874,17,2,8,6.0,0,1,0,0,1,-1.3244369619759675,26,95880,1,1
316,0.6629936556923437,2.0,0.8,177,6,-1.2920566862694134,19,0,11,10.0,0,0,0,0,1,0.5496699020609449,24,896650,1,1
317,1.7249838778427802,1.8,0.5,185,4,-0.433701095746516,15,2,7,6.0,1,1,0,0,0,0.4394283218234795,9,1049592,1,1
318,0.3992016519033702,1.5,0.5,180,2,1.2599360102852224,13,3,16,12.0,1,1,0,1,0,0.6599114822984103,11,49192,1,1
319,1.0655038683703464,1.4,0.8,80,7,-0.3238684986796076,10,2,12,6.330049261083744,0,0,0,0,0,0.49454911194221224,2,1847428,0,1
320,-0.7833142271506491,0.5,0.5,199,3,1.3753063853555043,6,3,13,6.330049261083744,0,1,1,0,1,0.9906362230108067,15,1878670,1,1
321,-1.34955740769767,1.2,0.7,184,8,-1.3022092792755982,13,0,18,2.0,0,0,1,1,0,0.49454911194221224,23,837330,1,1
322,-0.1715896666400122,2.8,0.6,155,2,0.593556723879274,12,2,19,2.0,0,1,0,0,1,0.935515432892074,0,392080,0,0
323,-0.25573021957270203,0.7,0.9,165,8,1.489753797425224,13,3,14,1.0,0,0,0,0,0,0.935515432892074,20,196764,1,1
324,0.9313337974776789,0.7,0.8,170,4,-1.3981974313340728,6,1,8,1.0,0,0,1,1,0,1.7623272846730647,15,2163028,1,1
325,-0.15567118365274654,0.9,0.4,199,2,-1.3012863162750359,20,0,18,5.0,1,0,1,0,1,-0.9937122212635712,19,336066,1,1
326,-1.6611048604484404,0.8,0.3,94,1,-1.349280392304273,7,0,13,12.0,0,0,1,0,0,0.5496699020609449,15,21723,1,1
327,-0.32167822051994543,2.1,0.2,161,3,-0.3690936857071581,9,1,14,5.0,0,1,0,0,1,1.7623272846730647,14,801966,1,1
328,-1.160809680848663,1.7,0.6,101,2,-1.1914537192081276,5,0,16,6.330049261083744,0,1,1,1,0,-1.4897993323321657,20,452600,0,1
329,1.6863247048737064,0.5,0.8,177,1,1.6060471354960681,18,3,12,10.0,0,1,1,0,0,-0.1669003694825804,15,595920,1,1
330,0.6038678617396428,2.3,0.9,182,1,0.8621389570428903,10,3,6,5.0,0,1,0,1,0,1.7623272846730647,3,36537,1,1
331,0.31960923696704197,2.1,1.0,83,1,-1.3603559483110201,7,0,9,6.0,1,1,1,1,0,1.707206494554332,31,283590,1,1
332,1.045037247386719,2.1,0.9,160,6,-1.2265263132294932,14,0,13,3.0,0,0,1,0,1,-0.7732290607886403,25,360822,1,1
333,-0.7241884331979481,2.1,0.4,115,7,-1.236678906235678,5,0,10,7.0,0,1,0,1,1,-0.3873835299575113,19,225302,1,1
334,-0.21479697760544753,1.5,0.4,189,1,1.0402708161514056,8,2,16,6.330049261083744,1,1,0,0,0,-0.6078666904324421,11,115116,0,1
335,1.7204357398464187,0.5,0.2,129,1,-0.741047774933747,7,1,15,11.0,1,0,0,1,1,-0.3322627398387786,21,716496,1,1
336,0.4355867558742631,0.5,0.5,183,1,0.6526263559152584,15,2,7,1.0,0,1,0,1,1,-0.27714194972004585,17,1338024,1,1
337,-0.6059368452925462,0.5,0.4,193,5,-0.4706196157690062,13,1,11,6.0,1,1,0,1,0,-1.048833011382304,13,2498640,1,1
338,-1.3108982347285962,0.5,0.8,138,1,9.151451774396789e-05,15,1,17,15.0,0,0,0,1,1,-0.6629874805511748,15,1225224,1,1
339,1.4293549080792753,2.3,0.1,191,6,-1.0474714911204157,2,1,6,1.0,0,0,1,0,1,-1.2693161718572348,3,1026704,0,1
340,1.117807455328505,2.0,0.1,143,4,-0.48907887578025133,12,1,14,6.330049261083744,0,1,1,1,0,-0.6629874805511748,10,427614,0,1
341,1.1018889723412393,1.0,0.6,126,3,-0.8416507419950328,16,1,5,6.330049261083744,1,0,1,1,1,-1.3795577520947002,18,522624,1,1
342,1.4634659430519876,1.3,0.2,140,2,0.34620263972858967,11,2,17,1.0,1,1,0,0,1,0.8252738526546085,21,77588,1,1
343,-0.9902545059851025,0.8,0.3,106,4,0.6240145028978286,12,2,18,15.0,0,1,0,1,0,-0.7732290607886403,1,586245,0,1
344,-1.4973718925794224,1.2,0.9,91,3,1.2239404532632945,11,3,15,1.0,1,1,0,1,0,0.8252738526546085,1,1460670,0,1
345,-1.2972538207395112,2.3,0.3,114,1,-0.8527262980017799,4,0,14,12.0,0,0,1,1,0,0.8803946427733412,21,251940,1,1
346,0.34689806494521164,1.4,0.8,182,1,0.9359759970878708,14,2,14,7.0,0,0,1,1,0,0.2189451613485486,8,17584,1,1
347,0.7312157256377679,2.3,0.8,169,7,-0.17250256658739777,16,2,15,11.0,0,0,1,1,1,-0.5527459003137094,1,1016180,0,1
348,-0.949321264017848,1.8,0.1,109,3,0.9784322951137345,15,2,8,4.0,0,1,0,0,0,1.2111193834857377,14,451858,1,1
349,-0.972061953999656,2.4,0.3,106,6,-0.012829967490127605,2,1,18,7.0,1,1,1,0,1,-1.6551617026883638,18,475857,1,1
350,1.7067913258573337,2.9,0.1,193,8,0.22529448665493423,18,2,7,6.330049261083744,1,1,0,1,0,-0.828349850907373,23,428978,1,1
351,-0.4649445674053362,2.7,0.7,120,7,1.3845360153611268,12,3,17,1.0,1,1,0,1,1,0.27406595146728135,26,847693,1,1
352,-1.4109572706485516,2.1,0.3,86,1,-0.9911707480861182,15,0,13,10.0,0,0,0,0,1,-1.434678542213433,6,2218032,1,1
353,-1.3290907867140427,1.3,0.7,196,4,-1.005015193094552,13,1,17,4.0,1,0,1,0,0,1.1008778032482722,4,3255070,0,1
354,-1.5064681685721455,2.8,0.2,184,5,0.7504604339748575,5,2,6,6.330049261083744,1,0,1,1,1,-1.214195381738502,9,737694,1,1
355,-1.299527889737692,0.6,0.7,185,6,0.6738545049281903,19,2,5,6.330049261083744,1,0,1,0,1,-1.600040912569631,19,19019,1,1
356,-0.8401659521051692,1.0,0.6,118,1,0.5557152408562216,8,2,13,3.0,1,0,1,0,0,1.3764817538419358,22,1968912,1,1
357,-1.3722980976794779,0.5,0.4,149,3,0.7827641389945365,18,2,12,5.0,1,1,0,0,1,0.5496699020609449,6,317700,1,1
358,-1.4314238916321789,3.0,0.3,117,1,0.42096264277413237,15,1,15,11.0,1,0,1,0,1,0.6599114822984103,31,72674,1,1
359,0.7243935186432254,2.8,0.1,123,5,0.5215656098354182,9,3,18,16.0,0,1,0,0,1,-1.6551617026883638,36,1596294,1,1
360,0.8312747615577234,1.7,1.0,191,8,-1.1157707531620227,12,0,13,10.0,1,0,0,1,1,0.05358279099235046,7,125826,1,1
361,-0.12838235567457687,0.5,0.5,138,8,0.40434930876401176,19,2,19,17.0,0,0,1,0,0,-1.3244369619759675,23,271150,1,1
362,-0.8879214010669662,2.1,0.8,148,7,1.1390278572115669,14,2,10,6.330049261083744,1,1,1,0,0,-0.7181082706699076,28,181104,1,1
363,0.8449191755468082,2.9,0.9,181,4,-1.0926966781479663,9,1,8,4.0,1,0,1,1,0,1.7623272846730647,19,1582080,1,1
364,1.340666217150224,2.1,0.9,199,1,0.14315077960489353,4,2,17,14.0,1,1,0,0,0,-0.828349850907373,1,301728,0,1
365,-0.8151511931251804,2.0,0.5,194,7,-1.1979144602120633,6,0,15,9.0,0,1,1,0,1,0.9906362230108067,4,1541196,1,1
366,0.3537202719397541,0.9,0.3,175,5,-1.5246433624111018,20,0,11,1.0,1,1,1,1,0,1.6520857044355992,23,1580650,1,1
367,1.6408433249100904,2.3,0.3,86,7,1.6060471354960681,11,3,10,7.0,1,1,1,0,0,1.5969649143168665,4,266295,1,1
368,-0.9766100919960177,0.8,0.9,91,7,-0.7853499989607352,3,1,18,7.0,0,0,0,0,0,-0.6078666904324421,29,2507878,1,1
369,-0.7719438821597451,0.5,0.9,172,2,-1.6252463294723876,7,0,11,1.0,0,1,1,1,0,1.3764817538419358,31,1048828,1,1
370,1.6772284288809833,0.7,0.8,171,2,1.4528352774027338,13,3,17,11.0,1,1,0,1,1,-0.001537999126382259,11,2500522,1,1
371,-0.8174252621233612,1.5,0.8,187,4,0.7403078409686726,11,2,14,13.0,0,1,1,0,1,-0.6078666904324421,2,480594,0,1
372,-0.7332847091906713,2.6,0.3,195,4,-0.6044492508505332,14,0,13,6.330049261083744,1,0,0,1,0,0.2189451613485486,12,186496,0,1
373,-1.0812172659123347,1.7,0.5,92,8,-0.9920937110866804,8,0,6,4.0,0,1,1,1,0,-1.6551617026883638,22,1219208,1,1
374,-1.6611048604484404,1.6,0.4,162,6,0.4532663477938113,10,2,18,8.0,0,1,0,1,1,-1.2693161718572348,2,2724480,0,1
375,-0.9402249880251248,2.9,0.8,99,8,0.7292322849619256,10,3,8,2.0,0,1,0,1,0,0.10870358111108318,17,2744886,0,1
376,1.422532701084733,1.4,0.7,178,1,0.5178737578331691,18,2,11,7.0,0,0,1,1,1,0.7701530625358758,20,164808,1,1
377,1.106437110337601,0.5,1.0,185,6,-0.8139618519781652,5,1,19,18.0,0,1,1,1,1,1.1008778032482722,20,1344375,1,1
378,-0.29666346153995654,2.9,0.1,183,2,1.0513463721581526,13,3,16,1.0,1,0,0,1,1,1.1008778032482722,22,221780,1,1
379,-0.5172481543634948,1.1,0.2,131,7,0.12561448259421068,16,1,7,6.0,0,0,1,1,1,0.2189451613485486,22,360269,1,1
380,1.0564075923776233,1.5,0.7,138,5,0.8012233990057815,20,3,5,1.0,1,1,1,1,1,1.2662401736044704,36,2414221,1,1
381,-0.3899002904653696,1.7,0.5,135,7,-1.309592983280096,16,0,12,9.0,1,1,0,1,0,1.4316025439606685,0,53799,0,0
382,0.21727613204890567,2.4,0.6,115,5,0.3849670857522044,8,3,10,1.0,1,0,1,0,0,0.5496699020609449,19,2343138,1,1
383,-1.0539284379341651,2.6,0.4,189,7,0.3674307887415216,9,2,17,16.0,1,0,0,0,1,-0.11177957936384769,10,847110,0,1
384,1.5021251160210611,0.6,0.1,151,2,-1.6510892934881307,4,0,13,11.0,1,0,0,0,1,-0.3322627398387786,0,78144,0,0
385,-0.7014477432161401,1.3,0.4,97,6,0.3065152307044127,17,1,11,7.0,1,1,1,1,0,-0.9937122212635712,11,78925,1,1
